order_id,customer_id,restaurant_id,restaurant_city,delivery_city,order_time,pickup_time,delivery_time,delivery_status,delivery_partner_id,order_amount,payment_mode,rating
O199416,C2832,R896,Delhi,Bangalore,02/02/2026 18:10:00,2026-02-02 18:17:00,2026-02-02 19:15:00,PLACED,D243,948,COD,
O199417,C8795,R321,Kolkata,Pune,2026-01-12 10:04:00,2026-01-12 10:07:00,2026-01-12 10:10:00,PICKED,D478,"5,613",CreditCard,
O199418,C8547,R151,Pune,Bangalore,2026-02-04 05:52:00,,2026-02-04 05:47:00,PLACED,D659,997,Wallet,
O199419,C4940,R617,Hyderabad,Chennai,2026-02-03 04:29:00,2026-02-03 04:26:00,2026-02-03 04:46:00,CANCELLED,D623,301,DebitCard,
O199420,C3456,R363,Hyderabad,Mumbai,2026-02-04 08:47:00,2026-02-04 09:03:00,2026-02-04 08:57:00,DELIVERED,D404,2358,Wallet,3.8
O199421,C3765,R207,Delhi,Bangalore,2026-01-24 05:43:00,2026-01-24 06:03:00,2026-01-24 05:54:00,PLACED,D726,976,DebitCard,
O199422,C6989,R437,Mumbai,Chennai,2026-02-03 04:35:00,2026-02-03 05:05:00,2026-02-03 05:55:00,PICKED,D281,1035,DebitCard,
O199423,C9663,R301,Mumbai,Kolkata,2026-01-19 13:25:00,2026-01-19 13:51:00,2026-01-19 14:51:00,CANCELLED,D869,1759,Wallet,
O199424,C2146,R117,Delhi,Chennai,2026-01-04 01:02:00,2026-01-04 01:11:00,,PICKED,D477,1390,UPI,
O199425,C1908,R139,Mumbai,Chennai,2026-01-08 00:05:00,2026-01-08 00:31:00,2026-01-08 00:54:00,PLACED,D871,1858,CreditCard,
O199426,C8800,R648,Bangalore,Chennai,2026-01-05 23:25:00,2026-01-05 23:20:00,2026-01-05 23:59:00,CANCELLED,D977,1456,CreditCard,
O199427,C2221,R314,Mumbai,Delhi,2026-01-14 12:55:00,2026-01-14 13:12:00,2026-01-14 13:27:00,PLACED,D783,invalid,Wallet,
O199428,C7768,R378,Pune,Delhi,2026-01-25 11:02:00,2026-01-25 11:11:00,2026-01-25 11:06:00,CANCELLED,D747,1935,UPI,
O199429,C9692,R549,Delhi,Bangalore,2026-01-22 10:10:00,,2026-01-22 10:48:00,PICKED,D754,,Wallet,
O199430,C2469,R518,Chennai,Kolkata,2026-01-16 23:00:00,2026-01-16 22:58:00,2026-01-16 23:06:00,CANCELLED,D421,1311,Wallet,
O199431,C5995,R951,Chennai,Bangalore,2026-01-26 01:31:00,2026-01-26 01:54:00,2026-01-26 02:36:00,CANCELLED,D742,1282,Wallet,
O199432,C5099,R777,Delhi,Hyderabad,2026-01-20 19:45:00,2026-01-20 20:15:00,2026-01-20 21:14:00,DELIVERED,D756,390,UPI,3.8
O199433,C7168,R679,Kolkata,Bangalore,12/01/2026 03:39:00,2026-01-12 04:07:00,2026-01-12 04:46:00,PICKED,D648,2211,DebitCard,
O199434,C4585,R728,Kolkata,Mumbai,2026-02-01 10:03:00,2026-02-01 10:22:00,2026-02-01 11:04:00,PICKED,D330,569,COD,
O199435,C4077,R692,Hyderabad,Pune,2026-01-12 09:15:00,2026-01-12 09:44:00,2026-01-12 09:57:00,DELIVERED,D237,969,DebitCard,4.8
O199436,C3324,R453,Pune,Bangalore,2026-01-09 17:32:00,2026-01-09 17:27:00,2026-01-09 17:33:00,PICKED,D888,690,COD,
O199437,C2572,R482,Hyderabad,Kolkata,2026-01-11 07:47:00,2026-01-11 07:57:00,,CANCELLED,D464,1737,CreditCard,
O199438,C5389,R742,Mumbai,Bangalore,2026-01-10 09:34:00,2026-01-10 09:51:00,2026-01-10 10:40:00,PICKED,D847,1887,Wallet,
O199439,C1244,R350,Delhi,Bangalore,2026-01-13 02:31:00,2026-01-13 02:32:00,2026-01-13 02:41:00,PLACED,D853,697,COD,
O199440,C2638,R170,Pune,Kolkata,2026-01-06 15:08:00,,2026-01-06 15:39:00,PICKED,D864,422,CreditCard,
O199441,C4293,R486,Pune,Bangalore,2026/01/18 17:12:00,2026-01-18 17:37:00,2026-01-18 17:51:00,PICKED,D400,1591,CreditCard,
O199442,C5802,R996,Mumbai,Chennai,2026-02-01 21:18:00,2026-02-01 21:29:00,2026-02-01 21:33:00,PICKED,D844,377,UPI,
O199443,C4066,R352,Bangalore,Chennai,2026-01-07 19:08:00,2026-01-07 19:36:00,2026-01-07 19:30:00,PICKED,D108,414,DebitCard,
O199444,C9614,R480,Mumbai,Pune,2026-01-30 00:20:00,2026-01-30 00:24:00,2026-01-30 01:12:00,PLACED,D348,1662,COD,
O199445,C3503,R916,Kolkata,Pune,2026-01-15 13:58:00,2026-01-15 14:26:00,2026-01-15 14:26:00,CANCELLED,D190,2343,DebitCard,
O199446,C7834,R996,Chennai,Mumbai,2026-01-31 17:04:00,2026-01-31 17:17:00,2026-01-31 17:22:00,PLACED,D804,invalid,Wallet,
O199447,C9499,R245,Delhi,Kolkata,2026-02-04 22:58:00,2026-02-04 22:53:00,2026-02-04 22:48:00,PICKED,D530,1825,COD,
O199448,C8515,R627,Mumbai,Hyderabad,2026-01-18 06:06:00,2026-01-18 06:33:00,2026-01-18 06:54:00,CANCELLED,D488,"4,882",UPI,
O199449,C6862,R827,Mumbai,Hyderabad,2026-01-28 23:54:00,2026-01-29 00:04:00,2026-01-29 00:31:00,PLACED,D454,1630,Wallet,
O199450,C1890,R650,Mumbai,Kolkata,11/01/2026 23:31:00,2026-01-11 23:48:00,,CANCELLED,D199,630,CreditCard,
O199451,C7759,R426,Kolkata,Chennai,2026-01-13 22:19:00,,2026-01-13 22:22:00,CANCELLED,D135,1457,COD,
O199452,C3944,R717,Chennai,Hyderabad,2026-01-12 22:47:00,2026-01-12 23:17:00,2026-01-12 23:13:00,CANCELLED,D260,,COD,
O199453,C6658,R617,Hyderabad,Mumbai,2026-01-12 05:17:00,2026-01-12 05:18:00,2026-01-12 05:53:00,PLACED,D896,209,DebitCard,
O199454,C8239,R983,Chennai,Chennai,2026-01-19 00:51:00,2026-01-19 00:59:00,2026-01-19 01:48:00,DELIVERED,D614,1913,DebitCard,2.5
O199455,C5194,R947,Hyderabad,Pune,2026-01-23 02:17:00,2026-01-23 02:34:00,2026-01-23 02:44:00,PLACED,D876,343,CreditCard,
O199456,C3716,R813,Pune,Hyderabad,2026-01-27 01:40:00,2026-01-27 01:41:00,2026-01-27 01:50:00,PICKED,D685,243,COD,
O199457,C8007,R259,Delhi,Delhi,2026-01-02 03:26:00,2026-01-02 03:28:00,2026-01-02 03:49:00,PICKED,D165,2233,Wallet,
O199458,C9729,R971,Delhi,Hyderabad,2026-01-01 13:21:00,2026-01-01 13:18:00,2026-01-01 13:48:00,DELIVERED,D390,1973,COD,1.2
O199459,C7111,R243,Mumbai,Mumbai,2026-01-28 21:31:00,2026-01-28 21:42:00,2026-01-28 22:34:00,CANCELLED,D461,1211,COD,
O199460,C1875,R252,Delhi,Mumbai,2026-02-01 18:34:00,2026-02-01 18:43:00,2026-02-01 18:33:00,PLACED,D104,2319,COD,
O199461,C6999,R840,Pune,Mumbai,2026-01-01 18:12:00,2026-01-01 18:32:00,2026-01-01 18:58:00,CANCELLED,D235,1663,UPI,
O199462,C5947,R467,Chennai,Delhi,2026-01-05 17:38:00,,2026-01-05 18:17:00,PICKED,D747,1431,DebitCard,
O199463,C1223,R383,Mumbai,Bangalore,2026-01-10 07:15:00,2026-01-10 07:17:00,,PLACED,D300,1888,COD,
O199464,C7440,R200,Mumbai,Kolkata,2026-01-06 14:32:00,2026-01-06 14:31:00,2026-01-06 14:38:00,PICKED,D892,2088,DebitCard,
O199465,C8466,R670,Delhi,Hyderabad,2026-01-10 13:17:00,2026-01-10 13:46:00,2026-01-10 14:32:00,PLACED,D733,invalid,Wallet,
O199466,C4378,R419,Chennai,Delhi,2026-02-01 07:09:00,2026-02-01 07:29:00,2026-02-01 08:19:00,CANCELLED,D737,654,CreditCard,
O199467,C6914,R973,Chennai,Kolkata,20/01/2026 16:32:00,2026-01-20 16:56:00,2026-01-20 17:12:00,CANCELLED,D667,1327,Wallet,
O199468,C2345,R173,Hyderabad,Pune,2026-01-14 21:56:00,2026-01-14 21:52:00,2026-01-14 21:50:00,DELIVERED,D240,1876,UPI,1.6
O199469,C6997,R616,Hyderabad,Bangalore,2026-01-26 01:42:00,2026-01-26 02:00:00,2026-01-26 02:04:00,PLACED,D723,1568,Wallet,
O199470,C1409,R258,Mumbai,Delhi,2026/01/27 14:09:00,2026-01-27 14:17:00,2026-01-27 15:00:00,PICKED,D962,763,Wallet,
O199471,C3566,R948,Pune,Bangalore,2026-01-23 02:57:00,2026-01-23 03:25:00,2026-01-23 03:20:00,PLACED,D232,680,UPI,
O199472,C3831,R825,Mumbai,Kolkata,2026-01-02 03:40:00,2026-01-02 04:01:00,2026-01-02 04:09:00,DELIVERED,D309,1511,Wallet,2.6
O199473,C1123,R583,Hyderabad,Bangalore,2026-01-13 05:16:00,,2026-01-13 05:57:00,PICKED,D562,560,COD,
O199474,C7232,R745,Chennai,Delhi,2026-01-25 12:23:00,2026-01-25 12:34:00,2026-01-25 13:24:00,PLACED,D214,1303,Wallet,
O199475,C9342,R180,Mumbai,Hyderabad,2026-01-15 21:37:00,2026-01-15 21:37:00,2026-01-15 22:10:00,PLACED,D286,,UPI,
O199476,C4901,R914,Bangalore,Kolkata,2026-01-09 19:18:00,2026-01-09 19:15:00,,PLACED,D298,1636,CreditCard,
O199477,C8922,R197,Bangalore,Pune,2026-01-02 20:51:00,2026-01-02 21:02:00,2026-01-02 21:28:00,PICKED,D624,487,COD,
O199478,C8449,R381,Pune,Kolkata,2026-01-23 00:06:00,2026-01-23 00:12:00,2026-01-23 01:00:00,PICKED,D226,810,UPI,
O199479,C5983,R387,Pune,Mumbai,2026-01-30 16:24:00,2026-01-30 16:40:00,2026-01-30 17:14:00,DELIVERED,D699,"7,120",DebitCard,3.3
O199480,C1597,R315,Delhi,Pune,2026-01-05 00:44:00,2026-01-05 00:40:00,2026-01-05 01:33:00,DELIVERED,D323,2001,UPI,1.1
O199481,C1193,R184,Pune,Pune,2026-01-21 21:04:00,2026-01-21 21:11:00,2026-01-21 21:33:00,PLACED,D314,1523,CreditCard,
O199482,C1455,R510,Hyderabad,Hyderabad,2026-01-27 13:17:00,2026-01-27 13:43:00,2026-01-27 13:42:00,CANCELLED,D827,204,UPI,
O199483,C5242,R212,Kolkata,Bangalore,2026-01-19 14:21:00,2026-01-19 14:26:00,2026-01-19 15:07:00,CANCELLED,D832,516,COD,
O199484,C1204,R530,Mumbai,Kolkata,25/01/2026 15:18:00,,2026-01-25 16:29:00,PLACED,D378,invalid,Wallet,
O199485,C3846,R611,Chennai,Chennai,2026-01-08 14:52:00,2026-01-08 15:11:00,2026-01-08 16:04:00,DELIVERED,D919,1159,CreditCard,2.0
O199486,C6518,R929,Delhi,Kolkata,2026-01-20 01:04:00,2026-01-20 01:01:00,2026-01-20 01:05:00,CANCELLED,D928,2029,UPI,
O199487,C3068,R530,Bangalore,Mumbai,2026-01-03 20:42:00,2026-01-03 20:45:00,2026-01-03 21:05:00,CANCELLED,D922,2430,Wallet,
O199488,C7584,R434,Bangalore,Mumbai,2026-01-15 10:28:00,2026-01-15 10:24:00,2026-01-15 11:03:00,PLACED,D648,817,COD,
O199489,C5838,R389,Delhi,Kolkata,2026-01-19 13:29:00,2026-01-19 13:46:00,,CANCELLED,D868,1202,COD,
O199490,C7960,R161,Mumbai,Kolkata,2026-01-13 11:11:00,2026-01-13 11:33:00,2026-01-13 11:24:00,CANCELLED,D420,1558,CreditCard,
O199491,C9740,R495,Hyderabad,Delhi,2026-01-10 09:08:00,2026-01-10 09:11:00,2026-01-10 09:47:00,PICKED,D249,1906,Wallet,
O199492,C4779,R935,Bangalore,Chennai,2026-01-31 08:32:00,2026-01-31 08:57:00,2026-01-31 09:47:00,PICKED,D451,932,DebitCard,
O199493,C2036,R122,Pune,Pune,2026-01-21 19:10:00,2026-01-21 19:40:00,2026-01-21 20:20:00,PICKED,D368,893,CreditCard,
O199494,C5973,R133,Bangalore,Hyderabad,2026-01-31 07:39:00,2026-01-31 07:36:00,2026-01-31 07:51:00,CANCELLED,D841,2268,Wallet,
O199495,C6834,R202,Mumbai,Pune,2026-01-05 20:27:00,,2026-01-05 20:31:00,PLACED,D400,738,UPI,
O199496,C9771,R960,Mumbai,Kolkata,2026-02-03 03:04:00,2026-02-03 03:03:00,2026-02-03 03:16:00,DELIVERED,D860,475,Wallet,2.1
O199497,C5527,R351,Pune,Pune,2026-01-09 19:01:00,2026-01-09 19:07:00,2026-01-09 19:07:00,PICKED,D907,1721,DebitCard,
O199498,C2931,R394,Kolkata,Hyderabad,2026-01-21 06:11:00,2026-01-21 06:21:00,2026-01-21 06:52:00,DELIVERED,D474,,UPI,3.6
O199499,C9779,R834,Hyderabad,Hyderabad,2026/01/01 13:39:00,2026-01-01 13:43:00,2026-01-01 14:24:00,CANCELLED,D540,2177,COD,
O199500,C4106,R817,Pune,Mumbai,2026-01-17 18:49:00,2026-01-17 19:18:00,2026-01-17 20:04:00,PLACED,D296,2267,CreditCard,
O199501,C8876,R905,Kolkata,Hyderabad,30/01/2026 00:24:00,2026-01-30 00:35:00,2026-01-30 00:52:00,PICKED,D192,1161,UPI,
O199502,C8238,R522,Pune,Chennai,2026-01-05 18:12:00,2026-01-05 18:20:00,,PICKED,D378,715,Wallet,
O199503,C7823,R610,Hyderabad,Mumbai,2026-01-13 07:31:00,2026-01-13 07:54:00,2026-01-13 07:49:00,PICKED,D285,invalid,DebitCard,
O199504,C6776,R249,Kolkata,Bangalore,2026-01-21 20:46:00,2026-01-21 20:52:00,2026-01-21 20:53:00,PLACED,D672,1386,CreditCard,
O199505,C4252,R132,Kolkata,Pune,2026-01-25 23:41:00,2026-01-26 00:11:00,2026-01-26 00:16:00,PLACED,D542,2265,CreditCard,
O199506,C3680,R703,Chennai,Bangalore,2026-01-11 22:05:00,,2026-01-11 22:53:00,PLACED,D854,833,DebitCard,
O199507,C5757,R140,Chennai,Pune,2026-01-08 01:24:00,2026-01-08 01:22:00,2026-01-08 02:16:00,PICKED,D598,2259,CreditCard,
O199508,C1823,R760,Kolkata,Mumbai,2026-01-14 01:46:00,2026-01-14 02:13:00,2026-01-14 02:25:00,PLACED,D290,1181,UPI,
O199509,C8789,R390,Hyderabad,Bangalore,2026-01-11 10:51:00,2026-01-11 11:11:00,2026-01-11 11:42:00,DELIVERED,D154,1179,Wallet,2.9
O199510,C8134,R456,Mumbai,Hyderabad,2026-02-02 13:12:00,2026-02-02 13:12:00,2026-02-02 13:19:00,PICKED,D485,"9,857",UPI,
O199511,C9831,R965,Bangalore,Hyderabad,2026-02-02 11:05:00,2026-02-02 11:12:00,2026-02-02 11:47:00,DELIVERED,D916,1449,DebitCard,1.9
O199512,C6200,R287,Hyderabad,Bangalore,2026-01-09 09:34:00,2026-01-09 09:40:00,2026-01-09 09:44:00,DELIVERED,D459,1601,COD,1.9
O199513,C1949,R437,Chennai,Delhi,2026-01-20 01:19:00,2026-01-20 01:24:00,2026-01-20 01:32:00,DELIVERED,D336,537,UPI,4.9
O199514,C9738,R461,Hyderabad,Kolkata,2026-01-14 09:04:00,2026-01-14 09:27:00,2026-01-14 09:55:00,PLACED,D123,251,DebitCard,
O199515,C7530,R484,Bangalore,Mumbai,2026-01-12 22:20:00,2026-01-12 22:45:00,,DELIVERED,D998,1654,DebitCard,3.7
O199516,C3641,R886,Chennai,Bangalore,2026-01-23 01:01:00,2026-01-23 01:30:00,2026-01-23 01:31:00,DELIVERED,D147,1065,CreditCard,3.3
O199517,C8032,R952,Delhi,Bangalore,2026-01-07 11:09:00,,2026-01-07 11:36:00,PICKED,D641,2166,COD,
O199518,C3570,R114,Chennai,Mumbai,16/01/2026 07:29:00,2026-01-16 07:24:00,2026-01-16 07:53:00,DELIVERED,D937,1256,DebitCard,2.4
O199519,C2569,R829,Mumbai,Mumbai,2026-01-28 02:08:00,2026-01-28 02:04:00,2026-01-28 02:07:00,PLACED,D391,1836,UPI,
O199520,C7263,R851,Kolkata,Delhi,2026-01-05 00:50:00,2026-01-05 01:00:00,2026-01-05 01:09:00,DELIVERED,D921,2052,UPI,3.0
O199521,C3158,R126,Pune,Bangalore,2026-02-03 12:10:00,2026-02-03 12:35:00,2026-02-03 12:25:00,PICKED,D421,,CreditCard,
O199522,C5460,R463,Hyderabad,Kolkata,2026-01-15 20:56:00,2026-01-15 21:03:00,2026-01-15 21:02:00,CANCELLED,D353,invalid,COD,
O199523,C5236,R884,Mumbai,Kolkata,2026-01-14 14:51:00,2026-01-14 15:05:00,2026-01-14 15:54:00,PICKED,D384,1837,DebitCard,
O199524,C7272,R159,Chennai,Bangalore,2026-01-06 18:47:00,2026-01-06 19:05:00,2026-01-06 20:01:00,CANCELLED,D688,2397,COD,
O199525,C9548,R198,Kolkata,Kolkata,2026-01-29 01:39:00,2026-01-29 01:52:00,2026-01-29 02:36:00,CANCELLED,D323,2159,Wallet,
O199526,C4074,R285,Hyderabad,Mumbai,2026-01-09 13:55:00,2026-01-09 13:58:00,2026-01-09 14:21:00,PLACED,D289,1495,CreditCard,
O199527,C2615,R652,Pune,Kolkata,2026-02-01 19:08:00,2026-02-01 19:33:00,2026-02-01 19:36:00,DELIVERED,D499,2231,CreditCard,4.8
O199528,C8878,R475,Delhi,Delhi,2026/01/09 17:44:00,,,PICKED,D280,2140,Wallet,
O199529,C7969,R971,Mumbai,Pune,2026-01-06 00:06:00,2026-01-06 00:09:00,2026-01-06 00:42:00,DELIVERED,D238,752,UPI,1.2
O199530,C9507,R468,Mumbai,Pune,2026-01-30 15:53:00,2026-01-30 16:16:00,2026-01-30 16:22:00,PICKED,D666,1999,COD,
O199531,C8602,R541,Mumbai,Mumbai,2026-01-05 17:17:00,2026-01-05 17:37:00,2026-01-05 18:25:00,DELIVERED,D636,539,COD,2.7
O199532,C6774,R928,Kolkata,Hyderabad,2026-01-16 00:20:00,2026-01-16 00:41:00,2026-01-16 01:28:00,DELIVERED,D653,1684,Wallet,2.8
O199533,C4945,R445,Hyderabad,Kolkata,2026-01-31 15:06:00,2026-01-31 15:12:00,2026-01-31 16:09:00,DELIVERED,D411,521,COD,2.7
O199534,C4933,R328,Bangalore,Mumbai,2026-01-19 13:45:00,2026-01-19 13:41:00,2026-01-19 14:26:00,DELIVERED,D187,435,CreditCard,2.7
O199535,C6806,R536,Kolkata,Chennai,02/02/2026 06:50:00,2026-02-02 06:45:00,2026-02-02 07:17:00,PICKED,D714,335,DebitCard,
O199536,C7090,R605,Kolkata,Pune,2026-01-08 09:48:00,2026-01-08 10:12:00,2026-01-08 11:06:00,CANCELLED,D785,657,COD,
O199537,C3912,R284,Mumbai,Mumbai,2026-02-01 23:50:00,2026-02-02 00:07:00,2026-02-02 00:36:00,PICKED,D271,1677,DebitCard,
O199538,C7906,R695,Mumbai,Delhi,2026-01-21 03:11:00,2026-01-21 03:06:00,2026-01-21 04:00:00,CANCELLED,D982,357,COD,
O199539,C5382,R542,Hyderabad,Hyderabad,2026-01-16 02:46:00,,2026-01-16 03:51:00,CANCELLED,D989,447,COD,
O199540,C2174,R867,Pune,Delhi,2026-01-09 20:07:00,2026-01-09 20:21:00,2026-01-09 20:29:00,PICKED,D635,871,Wallet,
O199541,C7995,R664,Bangalore,Hyderabad,2026-01-20 09:55:00,2026-01-20 10:22:00,,PLACED,D591,invalid,Wallet,
O199542,C1931,R323,Bangalore,Chennai,2026-01-02 03:02:00,2026-01-02 03:08:00,2026-01-02 03:39:00,DELIVERED,D173,1340,CreditCard,1.5
O199543,C5417,R773,Bangalore,Delhi,2026-01-03 09:58:00,2026-01-03 09:58:00,2026-01-03 10:37:00,PICKED,D674,1065,UPI,
O199544,C2626,R869,Hyderabad,Mumbai,2026-01-03 16:50:00,2026-01-03 16:52:00,2026-01-03 17:17:00,DELIVERED,D543,,CreditCard,2.4
O199545,C9076,R344,Chennai,Mumbai,2026-02-03 07:16:00,2026-02-03 07:25:00,2026-02-03 07:53:00,CANCELLED,D712,2057,CreditCard,
O199546,C1095,R647,Chennai,Kolkata,2026-01-28 17:53:00,2026-01-28 18:00:00,2026-01-28 18:53:00,PLACED,D327,2120,CreditCard,
O199547,C9083,R402,Chennai,Mumbai,2026-01-20 23:33:00,2026-01-21 00:00:00,2026-01-21 00:26:00,CANCELLED,D328,426,CreditCard,
O199548,C7877,R655,Mumbai,Hyderabad,2026-01-07 18:09:00,2026-01-07 18:27:00,2026-01-07 19:10:00,PICKED,D603,1244,COD,
O199549,C3274,R433,Bangalore,Delhi,2026-01-11 23:50:00,2026-01-12 00:13:00,2026-01-12 00:06:00,CANCELLED,D300,944,COD,
O199550,C9946,R598,Bangalore,Mumbai,2026-01-03 15:07:00,,2026-01-03 15:34:00,PICKED,D290,1757,DebitCard,
O199551,C4230,R399,Delhi,Pune,2026-01-23 10:22:00,2026-01-23 10:19:00,2026-01-23 10:26:00,DELIVERED,D841,1991,Wallet,2.2
O199552,C3474,R418,Hyderabad,Chennai,03/02/2026 11:01:00,2026-02-03 11:00:00,2026-02-03 11:20:00,CANCELLED,D689,1193,CreditCard,
O199553,C3954,R119,Pune,Chennai,2026-01-15 00:00:00,2026-01-15 00:17:00,2026-01-15 00:57:00,PICKED,D912,2299,UPI,
O199554,C9539,R472,Kolkata,Hyderabad,2026-01-21 00:11:00,2026-01-21 00:19:00,,CANCELLED,D806,1325,CreditCard,
O199555,C5281,R540,Mumbai,Pune,2026-01-20 01:03:00,2026-01-20 01:00:00,2026-01-20 01:05:00,PLACED,D163,1419,COD,
O199556,C1973,R339,Hyderabad,Chennai,2026-02-03 14:20:00,2026-02-03 14:26:00,2026-02-03 14:56:00,CANCELLED,D871,2016,UPI,
O199557,C3924,R409,Chennai,Delhi,2026/01/18 09:12:00,2026-01-18 09:21:00,2026-01-18 09:47:00,PLACED,D520,267,DebitCard,
O199558,C1834,R761,Hyderabad,Delhi,2026-01-07 22:14:00,2026-01-07 22:12:00,2026-01-07 22:48:00,PLACED,D435,2402,Wallet,
O199559,C8154,R316,Mumbai,Bangalore,2026-01-20 21:46:00,2026-01-20 22:07:00,2026-01-20 22:06:00,DELIVERED,D529,2180,DebitCard,1.7
O199560,C6293,R885,Chennai,Mumbai,2026-02-03 16:44:00,2026-02-03 16:47:00,2026-02-03 17:36:00,DELIVERED,D565,invalid,COD,4.4
O199561,C9171,R677,Mumbai,Delhi,2026-01-06 18:40:00,,2026-01-06 18:55:00,CANCELLED,D442,1321,DebitCard,
O199562,C5914,R394,Hyderabad,Hyderabad,2026-01-16 11:23:00,2026-01-16 11:48:00,2026-01-16 12:01:00,DELIVERED,D744,553,Wallet,4.2
O199563,C9762,R255,Bangalore,Mumbai,2026-01-25 05:10:00,2026-01-25 05:25:00,2026-01-25 05:16:00,CANCELLED,D426,2198,CreditCard,
O199564,C9404,R377,Chennai,Delhi,2026-01-10 01:31:00,2026-01-10 01:47:00,2026-01-10 02:34:00,PICKED,D347,2058,DebitCard,
O199565,C2590,R282,Chennai,Chennai,2026-01-23 00:05:00,2026-01-23 00:32:00,2026-01-23 01:17:00,PICKED,D333,2400,UPI,
O199566,C1664,R445,Bangalore,Delhi,2026-02-04 08:14:00,2026-02-04 08:17:00,2026-02-04 08:45:00,DELIVERED,D653,1168,COD,2.3
O199567,C6659,R375,Pune,Chennai,2026-01-18 22:39:00,2026-01-18 23:06:00,,CANCELLED,D482,,Wallet,
O199568,C4259,R193,Bangalore,Delhi,2026-01-29 19:09:00,2026-01-29 19:04:00,2026-01-29 19:28:00,DELIVERED,D763,412,DebitCard,2.0
O199569,C6645,R399,Chennai,Delhi,24/01/2026 14:21:00,2026-01-24 14:30:00,2026-01-24 15:26:00,DELIVERED,D390,282,UPI,3.2
O199570,C1826,R492,Chennai,Pune,2026-01-26 10:08:00,2026-01-26 10:12:00,2026-01-26 10:48:00,PLACED,D949,2408,DebitCard,
O199571,C5784,R647,Hyderabad,Hyderabad,2026-01-22 19:42:00,2026-01-22 19:55:00,2026-01-22 20:45:00,PICKED,D202,1351,DebitCard,
O199572,C7371,R343,Hyderabad,Pune,2026-01-11 05:59:00,,2026-01-11 06:35:00,PICKED,D923,"3,920",DebitCard,
O199573,C7485,R956,Kolkata,Mumbai,2026-01-23 10:43:00,2026-01-23 10:46:00,2026-01-23 11:05:00,PLACED,D327,405,Wallet,
O199574,C1696,R634,Hyderabad,Pune,2026-01-06 12:57:00,2026-01-06 13:24:00,2026-01-06 13:33:00,DELIVERED,D318,1728,Wallet,1.4
O199575,C5873,R619,Mumbai,Kolkata,2026-01-22 08:43:00,2026-01-22 09:06:00,2026-01-22 09:23:00,CANCELLED,D259,1006,CreditCard,
O199576,C3258,R660,Chennai,Pune,2026-01-25 09:36:00,2026-01-25 09:31:00,2026-01-25 10:10:00,PICKED,D455,2053,CreditCard,
O199577,C1540,R957,Chennai,Hyderabad,2026-01-10 15:40:00,2026-01-10 16:01:00,2026-01-10 16:17:00,PICKED,D664,1914,UPI,
O199578,C6162,R311,Kolkata,Chennai,2026-01-14 14:54:00,2026-01-14 15:13:00,2026-01-14 15:39:00,DELIVERED,D887,2498,DebitCard,2.7
O199579,C6323,R486,Chennai,Bangalore,2026-01-22 12:10:00,2026-01-22 12:22:00,2026-01-22 12:15:00,DELIVERED,D300,invalid,Wallet,3.8
O199580,C4884,R823,Kolkata,Hyderabad,2026-01-12 16:52:00,2026-01-12 17:11:00,,PICKED,D912,693,CreditCard,
O199581,C9812,R730,Chennai,Hyderabad,2026-01-29 17:29:00,2026-01-29 17:36:00,2026-01-29 17:43:00,CANCELLED,D509,475,COD,
O199582,C2582,R541,Hyderabad,Delhi,2026-02-02 20:23:00,2026-02-02 20:25:00,2026-02-02 20:43:00,CANCELLED,D555,701,DebitCard,
O199583,C5093,R190,Mumbai,Bangalore,2026-01-09 06:46:00,,2026-01-09 07:20:00,CANCELLED,D806,1488,COD,
O199584,C5162,R153,Hyderabad,Pune,2026-02-04 19:26:00,2026-02-04 19:37:00,2026-02-04 20:23:00,DELIVERED,D353,964,CreditCard,4.7
O199585,C6714,R186,Mumbai,Hyderabad,2026-01-21 16:59:00,2026-01-21 16:56:00,2026-01-21 17:41:00,DELIVERED,D976,2423,COD,4.6
O199586,C8434,R146,Mumbai,Delhi,25/01/2026 11:55:00,2026-01-25 11:54:00,2026-01-25 12:15:00,DELIVERED,D428,1675,UPI,4.4
O199587,C2287,R689,Bangalore,Delhi,2026-01-29 22:56:00,2026-01-29 22:54:00,2026-01-29 23:17:00,CANCELLED,D355,583,DebitCard,
O199588,C9048,R171,Kolkata,Chennai,2026-01-18 16:04:00,2026-01-18 16:04:00,2026-01-18 16:16:00,PLACED,D422,935,DebitCard,
O199589,C9817,R559,Bangalore,Mumbai,2026-01-30 13:20:00,2026-01-30 13:39:00,2026-01-30 14:35:00,PICKED,D443,2317,DebitCard,
O199590,C7114,R889,Bangalore,Bangalore,2026-01-12 00:23:00,2026-01-12 00:37:00,2026-01-12 01:31:00,PICKED,D525,,COD,
O199591,C7553,R134,Chennai,Pune,2026-01-29 23:36:00,2026-01-29 23:32:00,2026-01-30 00:21:00,DELIVERED,D601,2437,DebitCard,4.3
O199592,C3168,R500,Mumbai,Bangalore,2026-01-22 14:49:00,2026-01-22 15:06:00,2026-01-22 15:37:00,CANCELLED,D995,1672,CreditCard,
O199593,C7101,R621,Hyderabad,Mumbai,2026-01-28 08:18:00,2026-01-28 08:22:00,,PICKED,D371,712,CreditCard,
O199594,C6425,R466,Chennai,Pune,2026-01-28 15:49:00,,2026-01-28 16:14:00,PLACED,D177,1189,UPI,
